ROW,COL,CELL_ID,CountyName,CountyNum,GCD_Name,GCD_Num,GCD_Name_1,GCD_Num_1,GCD_Name_2,GCD_Num_2,BasinName,BasinNum,IBND1,CentroidX,CentroidY,uGCD,GMA,PGMA,RA_SLD,REG_NAME,LETTER,REG_NUM,AQ_Active1
1,1,1001001,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5538097.32321,19266761.8336," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,2,1001002,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5538804.43,19267468.9403," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,3,1001003,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5539511.53678,19268176.0471," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,4,1001004,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5540218.64356,19268883.1539," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,5,1001005,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5540925.75034,19269590.2607," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,6,1001006,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5541632.85712,19270297.3675," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,7,1001007,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5542339.9639,19271004.4743," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,8,1001008,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5543047.07068,19271711.581," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,9,1001009,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5543754.17746,19272418.6878," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,10,1001010,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5544461.28425,19273125.7946," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,11,1001011,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5545168.39103,19273832.9014," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,12,1001012,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5545875.49781,19274540.0082," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,13,1001013,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5546582.60459,19275247.1149," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,14,1001014,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5547289.71137,19275954.2217," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,15,1001015,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5547996.81815,19276661.3285," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,16,1001016,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5548703.92493,19277368.4353," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,17,1001017,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5549411.03171,19278075.5421," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,18,1001018,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5550118.13849,19278782.6488," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,19,1001019,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5550825.24528,19279489.7556," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,20,1001020,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5551532.35206,19280196.8624," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,21,1001021,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5552239.45884,19280903.9692," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,22,1001022,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5552946.56562,19281611.076," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,23,1001023,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5553653.6724,19282318.1828," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,24,1001024,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5554360.77918,19283025.2895," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,25,1001025,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5555067.88596,19283732.3963," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,26,1001026,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5555774.99274,19284439.5031," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,27,1001027,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5556482.09953,19285146.6099," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,28,1001028,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5557189.20631,19285853.7167," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,29,1001029,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5557896.31309,19286560.8234," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,30,1001030,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5558603.41987,19287267.9302," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,31,1001031,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5559310.52665,19287975.037," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,32,1001032,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5560017.63343,19288682.1438," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,33,1001033,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5560724.74021,19289389.2506," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,34,1001034,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5561431.84699,19290096.3573," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,35,1001035,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5562138.95378,19290803.4641," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,36,1001036,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5562846.06056,19291510.5709," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,37,1001037,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5563553.16734,19292217.6777," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,38,1001038,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5564260.27412,19292924.7845," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,39,1001039,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5564967.3809,19293631.8913," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,40,1001040,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5565674.48768,19294338.998," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,41,1001041,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5566381.59446,19295046.1048," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,42,1001042,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5567088.70124,19295753.2116," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,43,1001043,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5567795.80802,19296460.3184," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,44,1001044,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5568502.91481,19297167.4252," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,45,1001045,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5569210.02159,19297874.5319," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,46,1001046,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5569917.12837,19298581.6387," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,47,1001047,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5570624.23515,19299288.7455," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,48,1001048,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5571331.34193,19299995.8523," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,49,1001049,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5572038.44871,19300702.9591," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,50,1001050,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5572745.55549,19301410.0658," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,51,1001051,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5573452.66227,19302117.1726," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,52,1001052,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5574159.76906,19302824.2794," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,53,1001053,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5574866.87584,19303531.3862," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,54,1001054,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5575573.98262,19304238.493," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,55,1001055,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5576281.0894,19304945.5998," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,56,1001056,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5576988.19618,19305652.7065," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,57,1001057,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5577695.30296,19306359.8133," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,58,1001058,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5578402.40974,19307066.9201," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,59,1001059,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5579109.51652,19307774.0269," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,60,1001060,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5579816.6233,19308481.1337," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,61,1001061,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5580523.73009,19309188.2404," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,62,1001062,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5581230.83687,19309895.3472," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,63,1001063,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5581937.94365,19310602.454," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,64,1001064,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5582645.05043,19311309.5608," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,65,1001065,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5583352.15721,19312016.6676," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,66,1001066,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5584059.26399,19312723.7743," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,67,1001067,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5584766.37077,19313430.8811," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,68,1001068,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5585473.47755,19314137.9879," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,69,1001069,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5586180.58434,19314845.0947," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,70,1001070,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5586887.69112,19315552.2015," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,71,1001071,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5587594.7979,19316259.3082," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,72,1001072,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5588301.90468,19316966.415," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,73,1001073,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5589009.01146,19317673.5218," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,74,1001074,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5589716.11824,19318380.6286," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,75,1001075,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5590423.22502,19319087.7354," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,76,1001076,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5591130.3318,19319794.8422," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,77,1001077,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5591837.43858,19320501.9489," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,78,1001078,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5592544.54537,19321209.0557," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,79,1001079,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5593251.65215,19321916.1625," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,80,1001080,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5593958.75893,19322623.2693," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,81,1001081,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5594665.86571,19323330.3761," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,82,1001082,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5595372.97249,19324037.4828," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,83,1001083,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5596080.07927,19324744.5896," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,84,1001084,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5596787.18605,19325451.6964," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,85,1001085,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,0,5597494.29283,19326158.8032," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,86,1001086,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5598201.39962,19326865.91," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,87,1001087,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5598908.5064,19327573.0167," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,88,1001088,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5599615.61318,19328280.1235," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,89,1001089,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5600322.71996,19328987.2303," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,90,1001090,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5601029.82674,19329694.3371," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,91,1001091,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5601736.93352,19330401.4439," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,92,1001092,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5602444.0403,19331108.5507," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,93,1001093,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5603151.14708,19331815.6574," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,94,1001094,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5603858.25387,19332522.7642," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,95,1001095,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5604565.36065,19333229.871," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,96,1001096,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5605272.46743,19333936.9778," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,97,1001097,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5605979.57421,19334644.0846," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,98,1001098,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5606686.68099,19335351.1913," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,99,1001099,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5607393.78777,19336058.2981," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,100,1001100,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5608100.89455,19336765.4049," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,101,1001101,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5608808.00133,19337472.5117," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,102,1001102,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5609515.10811,19338179.6185," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,103,1001103,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5610222.2149,19338886.7252," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,104,1001104,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5610929.32168,19339593.832," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,105,1001105,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5611636.42846,19340300.9388," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,106,1001106,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5612343.53524,19341008.0456," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,107,1001107,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5613050.64202,19341715.1524," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,108,1001108,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5613757.7488,19342422.2592," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,109,1001109,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5614464.85558,19343129.3659," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,110,1001110,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5615171.96236,19343836.4727," ",9,"HILL COUNTRY AREA","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,111,1001111,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5615879.06915,19344543.5795," ",9," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,112,1001112,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5616586.17593,19345250.6863," ",9," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,113,1001113,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5617293.28271,19345957.7931," ",9," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,114,1001114,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5618000.38949,19346664.8998," ",9," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,115,1001115,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5618707.49627,19347372.0066," ",9," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,116,1001116,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5619414.60305,19348079.1134," ",9," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,117,1001117,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5620121.70983,19348786.2202," ",9," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,118,1001118,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5620828.81661,19349493.327," ",9," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,119,1001119,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5621535.92339,19350200.4337," ",8," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
1,120,1001120,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5622243.03018,19350907.5405," ",8," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
